ID;Batch;Distance (µm);Sr:Ca_Avg 
SH_33;Spring-spawning;1947.72500000001;2.03003261314373
UP_11_4;Autumn-spawning;1947.72500000001;1.26397958066865
UP_11_9;Autumn-spawning;1947.72500000001;1.34166046336609
UP_11_5;Autumn-spawning;1947.72500000001;1.66031289755249
UP_11_8;Autumn-spawning;1947.72500000001;1.35668535560143
UP_11_14;Autumn-spawning;1947.72500000001;1.63427404498103
SL-51;Slåttersill;1953.24582449073;0.998096777737177
SL_53;Slåttersill;1953.24582449073;1.0919322542445
SL_45;Slåttersill;1953.24582449073;1.16595152175992
SL_54;Slåttersill;1953.24582449073;1.23625270345675
SH_29;Spring-spawning;1954.68;1.03697439901106
SH_27;Spring-spawning;1954.68;1.49778493095289
SH_26;Spring-spawning;1954.68;1.96625618843643
SH_25;Spring-spawning;1954.68;1.46607130292545
SH_23;Spring-spawning;1954.68;1.31448819004746
SH_22;Spring-spawning;1954.68;1.39576920111484
SL57;Slåttersill;1954.68;1.0831137214915
SL_63;Slåttersill;1954.68;1.38065289861587
SL_58;Slåttersill;1954.68;1.07396075562695
SL_66;Slåttersill;1954.68;1.1640082582725
SL_65;Slåttersill;1954.68;0.972261327129774
SL_62;Slåttersill;1954.68;1.0274718541791
SH_21;Spring-spawning;1954.68;1.2416962975947
SH32;Spring-spawning;1959.25000000001;1.15266285336936
SH_33;Spring-spawning;1959.25000000001;2.06585606047094
UP_11_4;Autumn-spawning;1959.25000000001;1.27597685399483
UP_11_9;Autumn-spawning;1959.25000000001;1.36936032821871
UP_11_5;Autumn-spawning;1959.25000000001;1.61857770936889
UP_11_8;Autumn-spawning;1959.25000000001;1.38020972604045
UP_11_14;Autumn-spawning;1959.25000000001;1.68982051490603
SH_29;Spring-spawning;1965.6;1.06284161292348
SH_27;Spring-spawning;1965.6;1.53041684825764
SH_26;Spring-spawning;1965.6;2.0059442631832
SH_25;Spring-spawning;1965.6;1.50805701827594
SH_23;Spring-spawning;1965.6;1.35048425083892
SH_22;Spring-spawning;1965.6;1.38178284252882
SL57;Slåttersill;1965.6;1.03130761430019
SL_63;Slåttersill;1965.6;1.41000159674024
SL_58;Slåttersill;1965.6;1.07259154115823
SL_66;Slåttersill;1965.6;1.14172888323222
SL_65;Slåttersill;1965.6;0.946801236631182
SL_62;Slåttersill;1965.6;1.01664407497971
SH_21;Spring-spawning;1965.6;1.24335813838118
SH32;Spring-spawning;1970.77500000001;1.15160111470787
SH_33;Spring-spawning;1970.77500000001;2.09512779710623
UP_11_4;Autumn-spawning;1970.77500000001;1.36655978906415
UP_11_9;Autumn-spawning;1970.77500000001;1.38494389023473
UP_11_5;Autumn-spawning;1970.77500000001;1.65330169082343
UP_11_8;Autumn-spawning;1970.77500000001;1.38317023798948
SH_29;Spring-spawning;1976.52;1.08351580070841
SH_27;Spring-spawning;1976.52;1.52910847083375
SH_26;Spring-spawning;1976.52;2.08629968063603
SH_25;Spring-spawning;1976.52;1.54753714675242
SH_23;Spring-spawning;1976.52;1.36739941273603
SH_22;Spring-spawning;1976.52;1.39146712419428
SL57;Slåttersill;1976.52;0.999129114704165
SL_63;Slåttersill;1976.52;1.42748467021358
SL_58;Slåttersill;1976.52;1.07016505915308
SL_66;Slåttersill;1976.52;1.13230616136789
SL_65;Slåttersill;1976.52;0.927019659757641
SL_62;Slåttersill;1976.52;1.01675147924146
SH_21;Spring-spawning;1976.52;1.25716042724407
SL-51;Slåttersill;1979.2891021506;0.971227250762532
SL_53;Slåttersill;1979.2891021506;1.10898056102673
SL_45;Slåttersill;1979.2891021506;0.976172131842101
SL_54;Slåttersill;1979.2891021506;1.03496838322153
SH32;Spring-spawning;1982.30000000001;1.15614582750197
SH_33;Spring-spawning;1982.30000000001;2.06463809007117
UP_11_5;Autumn-spawning;1982.30000000001;1.59405443404425
UP_11_8;Autumn-spawning;1982.30000000001;1.35902927290868
SH_29;Spring-spawning;1987.44;1.10459683097305
SH_27;Spring-spawning;1987.44;1.47594781203558
SH_26;Spring-spawning;1987.44;2.04030476815796
SH_25;Spring-spawning;1987.44;1.61072991333963
SH_23;Spring-spawning;1987.44;1.38919882246723
SH_22;Spring-spawning;1987.44;1.40385998271888
SL57;Slåttersill;1987.44;0.948463081691167
SL_63;Slåttersill;1987.44;1.42842639102817
SL_58;Slåttersill;1987.44;1.06091328208725
SL_66;Slåttersill;1987.44;1.11098556103672
SL_65;Slåttersill;1987.44;0.893693546440607
SL_62;Slåttersill;1987.44;1.00125148561335
SH_21;Spring-spawning;1987.44;1.26269943169708
SH32;Spring-spawning;1993.82500000001;1.19057249651748
SH_33;Spring-spawning;1993.82500000001;2.11033522615086
UP_11_5;Autumn-spawning;1993.82500000001;1.66129965993123
UP_11_8;Autumn-spawning;1993.82500000001;1.3016685697788
SH_29;Spring-spawning;1998.36;1.14595720027403
SH_27;Spring-spawning;1998.36;1.38543234499188
SH_26;Spring-spawning;1998.36;2.04717634020167
SH_25;Spring-spawning;1998.36;1.70339981067069
SH_23;Spring-spawning;1998.36;1.46837137117476
SH_22;Spring-spawning;1998.36;1.48494909235307
SL57;Slåttersill;1998.36;0.917512710185743
SL_63;Slåttersill;1998.36;1.43586282218971
SL_58;Slåttersill;1998.36;1.05906674658772
SL_66;Slåttersill;1998.36;1.07710968108421
SL_65;Slåttersill;1998.36;0.842861071452049
SL_62;Slåttersill;1998.36;0.996926784855299
SH_21;Spring-spawning;1998.36;1.26450184282587
SL-51;Slåttersill;2005.33237981048;0.90481934072549
SL_53;Slåttersill;2005.33237981048;1.10924145677699
SL_45;Slåttersill;2005.33237981048;0.924653866546879
SL_54;Slåttersill;2005.33237981048;1.07092703316813
SH32;Spring-spawning;2005.35000000001;1.21163922504833
SH_33;Spring-spawning;2005.35000000001;2.11593918735101
UP_11_5;Autumn-spawning;2005.35000000001;1.68632625300053
UP_11_8;Autumn-spawning;2005.35000000001;1.32307424832286
SH_29;Spring-spawning;2009.28;1.15951721850666
SH_27;Spring-spawning;2009.28;1.33894010159046
SH_26;Spring-spawning;2009.28;2.04589477412992
SH_25;Spring-spawning;2009.28;1.74139102852216
SH_23;Spring-spawning;2009.28;1.48161617691456
SH_22;Spring-spawning;2009.28;1.54233140505737
SL57;Slåttersill;2009.28;0.889775032418469
SL_63;Slåttersill;2009.28;1.37517948889467
SL_58;Slåttersill;2009.28;1.06443786140853
SL_66;Slåttersill;2009.28;1.03695147410629
SL_65;Slåttersill;2009.28;0.810236351337667
SL_62;Slåttersill;2009.28;0.973374379349428
SH_21;Spring-spawning;2009.28;1.24684673116004
SH32;Spring-spawning;2016.87500000001;1.16148519185438
SH_33;Spring-spawning;2016.87500000001;2.08057616272121
UP_11_5;Autumn-spawning;2016.87500000001;1.74846435731504
UP_11_8;Autumn-spawning;2016.87500000001;1.37539851237291
SH_29;Spring-spawning;2020.20000000001;1.19014028932704
SH_27;Spring-spawning;2020.20000000001;1.28092793366176
SH_26;Spring-spawning;2020.20000000001;2.05416285540275
SH_25;Spring-spawning;2020.20000000001;1.72708642925116
SH_23;Spring-spawning;2020.20000000001;1.5022728660091
SH_22;Spring-spawning;2020.20000000001;1.59905651092284
SL57;Slåttersill;2020.20000000001;0.86636532383937
SL_63;Slåttersill;2020.20000000001;1.31702089677888
SL_58;Slåttersill;2020.20000000001;1.07431726510535
SL_66;Slåttersill;2020.20000000001;1.00332287431332
SL_65;Slåttersill;2020.20000000001;0.766237277761307
SL_62;Slåttersill;2020.20000000001;0.959227683071742
SH_21;Spring-spawning;2020.20000000001;1.23672411789723
SH32;Spring-spawning;2028.40000000001;1.16134723137762
SH_33;Spring-spawning;2028.40000000001;2.11414516260376
UP_11_5;Autumn-spawning;2028.40000000001;1.78852217388361
UP_11_8;Autumn-spawning;2028.40000000001;1.42063472706127
SH_29;Spring-spawning;2031.12000000001;1.19026583853636
SH_27;Spring-spawning;2031.12000000001;1.23998227683448
SH_26;Spring-spawning;2031.12000000001;2.04166043709692
SH_25;Spring-spawning;2031.12000000001;1.79964447958691
SH_23;Spring-spawning;2031.12000000001;1.50618479301323
SH_22;Spring-spawning;2031.12000000001;1.65166414485778
SL57;Slåttersill;2031.12000000001;0.863864755671002
SL_63;Slåttersill;2031.12000000001;1.26480775657063
SL_58;Slåttersill;2031.12000000001;1.08208159545256
SL_66;Slåttersill;2031.12000000001;0.971864306219933
SL_65;Slåttersill;2031.12000000001;0.74272568138113
SL_62;Slåttersill;2031.12000000001;0.951659498991893
SH_21;Spring-spawning;2031.12000000001;1.26084891045372
SL-51;Slåttersill;2031.37565747036;0.96938131130392
SL_53;Slåttersill;2031.37565747036;1.06581917229451
SL_45;Slåttersill;2031.37565747036;0.963639140277508
SL_54;Slåttersill;2031.37565747036;0.903833594966987
SH32;Spring-spawning;2039.92500000001;1.18647688116719
SH_33;Spring-spawning;2039.92500000001;2.32866016481786
UP_11_5;Autumn-spawning;2039.92500000001;1.74620255134352
UP_11_8;Autumn-spawning;2039.92500000001;1.45826302153862
SH_29;Spring-spawning;2042.04000000001;1.18170559086967
SH_27;Spring-spawning;2042.04000000001;1.22337818964511
SH_26;Spring-spawning;2042.04000000001;2.00754045746058
SH_25;Spring-spawning;2042.04000000001;1.82127976273944
SH_23;Spring-spawning;2042.04000000001;1.54375479186871
SH_22;Spring-spawning;2042.04000000001;1.67723041744083
SL57;Slåttersill;2042.04000000001;0.860691766546017
SL_63;Slåttersill;2042.04000000001;1.20854073404276
SL_58;Slåttersill;2042.04000000001;1.06812423191617
SL_66;Slåttersill;2042.04000000001;0.92905916148435
SL_65;Slåttersill;2042.04000000001;0.743395345743438
SL_62;Slåttersill;2042.04000000001;0.937325559994
SH_21;Spring-spawning;2042.04000000001;1.26979900336407
SH32;Spring-spawning;2051.45000000001;1.19788920133966
SH_33;Spring-spawning;2051.45000000001;2.38980722574525
UP_11_5;Autumn-spawning;2051.45000000001;1.7461567133402
UP_11_8;Autumn-spawning;2051.45000000001;1.52800548614527
SH_29;Spring-spawning;2052.96000000001;1.16871074991894
SH_27;Spring-spawning;2052.96000000001;1.20631113988204
SH_26;Spring-spawning;2052.96000000001;2.0470568566621
SH_25;Spring-spawning;2052.96000000001;1.86152221024425
SH_23;Spring-spawning;2052.96000000001;1.56018889614648
SH_22;Spring-spawning;2052.96000000001;1.64277719335979
SL57;Slåttersill;2052.96000000001;0.863894006324608
SL_63;Slåttersill;2052.96000000001;1.15086902984767
SL_58;Slåttersill;2052.96000000001;1.07608507517434
SL_66;Slåttersill;2052.96000000001;0.910163814754267
SL_65;Slåttersill;2052.96000000001;0.729912534633913
SL_62;Slåttersill;2052.96000000001;0.944749443589246
SH_21;Spring-spawning;2052.96000000001;1.29659742357708
SL-51;Slåttersill;2057.41893513023;1.036710527641
SL_53;Slåttersill;2057.41893513023;1.07677139655716
SL_45;Slåttersill;2057.41893513023;0.955045599397468
SL_54;Slåttersill;2057.41893513023;0.934835370451158
SH32;Spring-spawning;2062.97500000001;1.21156003919721
SH_33;Spring-spawning;2062.97500000001;2.33363911257138
UP_11_5;Autumn-spawning;2062.97500000001;1.69192621391822
UP_11_8;Autumn-spawning;2062.97500000001;1.54716849259833
SH_29;Spring-spawning;2063.88000000001;1.12771429698486
SH_27;Spring-spawning;2063.88000000001;1.18195280378416
SH_26;Spring-spawning;2063.88000000001;2.05424745782707
SH_25;Spring-spawning;2063.88000000001;1.88818040259321
SH_23;Spring-spawning;2063.88000000001;1.52211106700355
SH_22;Spring-spawning;2063.88000000001;1.59065051809125
SL57;Slåttersill;2063.88000000001;0.86791113855149
SL_63;Slåttersill;2063.88000000001;1.11011136604945
SL_58;Slåttersill;2063.88000000001;1.07692669734835
SL_66;Slåttersill;2063.88000000001;0.899363009555665
SL_65;Slåttersill;2063.88000000001;0.740688851374222
SL_62;Slåttersill;2063.88000000001;0.929281120267085
SH_21;Spring-spawning;2063.88000000001;1.33074957892649
SH32;Spring-spawning;2074.50000000001;1.27911848239322
SH_33;Spring-spawning;2074.50000000001;2.45066573405709
UP_11_5;Autumn-spawning;2074.50000000001;1.72679617489557
UP_11_8;Autumn-spawning;2074.50000000001;1.59908572699223
SH_29;Spring-spawning;2074.80000000001;1.11910424453246
SH_27;Spring-spawning;2074.80000000001;1.19051195545376
SH_26;Spring-spawning;2074.80000000001;2.12870613425257
SH_25;Spring-spawning;2074.80000000001;1.9169288910326
SH_23;Spring-spawning;2074.80000000001;1.56473266245774
SH_22;Spring-spawning;2074.80000000001;1.59695856481172
SL57;Slåttersill;2074.80000000001;0.880400020950601
SL_63;Slåttersill;2074.80000000001;1.0721381655877
SL_58;Slåttersill;2074.80000000001;1.06234029783486
SL_66;Slåttersill;2074.80000000001;0.911675768712599
SL_65;Slåttersill;2074.80000000001;0.755804577313954
SL_62;Slåttersill;2074.80000000001;0.927424426516346
SH_21;Spring-spawning;2074.80000000001;1.34466523210806
SL-51;Slåttersill;2083.46221279011;1.01624286109841
SL_53;Slåttersill;2083.46221279011;1.03818241829722
SL_45;Slåttersill;2083.46221279011;0.932110585197804
SL_54;Slåttersill;2083.46221279011;1.03308234384568
SH_29;Spring-spawning;2085.72000000001;1.10089193554927
SH_27;Spring-spawning;2085.72000000001;1.20110365001346
SH_26;Spring-spawning;2085.72000000001;2.21248457408561
SH_25;Spring-spawning;2085.72000000001;1.97305390662633
SH_23;Spring-spawning;2085.72000000001;1.60204734295248
SH_22;Spring-spawning;2085.72000000001;1.55685457462531
SL57;Slåttersill;2085.72000000001;0.903556141234541
SL_63;Slåttersill;2085.72000000001;1.06480890100857
SL_58;Slåttersill;2085.72000000001;1.04721979313018
SL_66;Slåttersill;2085.72000000001;0.912893872172404
SL_65;Slåttersill;2085.72000000001;0.756306134406523
SL_62;Slåttersill;2085.72000000001;0.92193846515362
SH_21;Spring-spawning;2085.72000000001;1.34135553975879
SH32;Spring-spawning;2086.02500000001;1.38188573369856
SH_33;Spring-spawning;2086.02500000001;2.4483793005762
UP_11_5;Autumn-spawning;2086.02500000001;1.67788154226269
UP_11_8;Autumn-spawning;2086.02500000001;1.56374777119237
SH_29;Spring-spawning;2096.64000000001;1.0953058424228
SH_27;Spring-spawning;2096.64000000001;1.18822078101703
SH_26;Spring-spawning;2096.64000000001;2.25075580664452
SH_25;Spring-spawning;2096.64000000001;2.0239011070376
SH_23;Spring-spawning;2096.64000000001;1.62600425044119
SH_22;Spring-spawning;2096.64000000001;1.58081790091767
SL57;Slåttersill;2096.64000000001;0.924090291374231
SL_63;Slåttersill;2096.64000000001;1.07652705479145
SL_58;Slåttersill;2096.64000000001;1.04568453404329
SL_66;Slåttersill;2096.64000000001;0.922925262937893
SL_65;Slåttersill;2096.64000000001;0.755614375161307
SL_62;Slåttersill;2096.64000000001;0.923480080983828
SH_21;Spring-spawning;2096.64000000001;1.35969160551003
SH32;Spring-spawning;2097.55000000001;1.36801455017598
SH_33;Spring-spawning;2097.55000000001;2.47912200288193
UP_11_5;Autumn-spawning;2097.55000000001;1.69066515884262
UP_11_8;Autumn-spawning;2097.55000000001;1.53919211023267
SH_29;Spring-spawning;2107.56000000001;1.12041944909571
SH_27;Spring-spawning;2107.56000000001;1.22230936652532
SH_26;Spring-spawning;2107.56000000001;2.30152927982901
SH_25;Spring-spawning;2107.56000000001;2.05161879558832
SH_23;Spring-spawning;2107.56000000001;1.60985099069745
SH_22;Spring-spawning;2107.56000000001;1.6348877363421
SL57;Slåttersill;2107.56000000001;0.953972896688361
SL_63;Slåttersill;2107.56000000001;1.10150981893172
SL_58;Slåttersill;2107.56000000001;1.0375448557003
SL_66;Slåttersill;2107.56000000001;0.93104590466803
SL_65;Slåttersill;2107.56000000001;0.75469022027665
SL_62;Slåttersill;2107.56000000001;0.949024928607133
SH_21;Spring-spawning;2107.56000000001;1.32762952778806
SH32;Spring-spawning;2109.07500000001;1.34166156045031
SH_33;Spring-spawning;2109.07500000001;2.46565451950913
UP_11_5;Autumn-spawning;2109.07500000001;1.70008897584121
UP_11_8;Autumn-spawning;2109.07500000001;1.57965078488351
SL-51;Slåttersill;2109.50549044999;1.18398555191389
SL_53;Slåttersill;2109.50549044999;0.898455256317511
SL_45;Slåttersill;2109.50549044999;1.01585407784388
SL_54;Slåttersill;2109.50549044999;0.968305409375695
SH_29;Spring-spawning;2118.48000000001;1.09202015712983
SH_27;Spring-spawning;2118.48000000001;1.2542389252042
SH_26;Spring-spawning;2118.48000000001;2.32046939755615
SH_25;Spring-spawning;2118.48000000001;2.04884414258056
SH_23;Spring-spawning;2118.48000000001;1.61391628646728
SH_22;Spring-spawning;2118.48000000001;1.74751123953201
SL57;Slåttersill;2118.48000000001;0.999753186307193
SL_63;Slåttersill;2118.48000000001;1.12978511251032
SL_58;Slåttersill;2118.48000000001;1.02680797804492
SL_66;Slåttersill;2118.48000000001;0.939643417466535
SL_65;Slåttersill;2118.48000000001;0.759888289706976
SL_62;Slåttersill;2118.48000000001;0.958933244545909
SH_21;Spring-spawning;2118.48000000001;1.35234071550725
SH32;Spring-spawning;2120.60000000001;1.36071847567192
SH_33;Spring-spawning;2120.60000000001;2.52192184278957
UP_11_5;Autumn-spawning;2120.60000000001;1.70739177965952
UP_11_8;Autumn-spawning;2120.60000000001;1.63656207402072
SH_29;Spring-spawning;2129.40000000001;1.1112006837497
SH_26;Spring-spawning;2129.40000000001;2.35995597575841
SH_25;Spring-spawning;2129.40000000001;2.04249889855999
SH_23;Spring-spawning;2129.40000000001;1.61723701943029
SH_22;Spring-spawning;2129.40000000001;1.8299662215046
SL57;Slåttersill;2129.40000000001;1.03230117013776
SL_63;Slåttersill;2129.40000000001;1.15887185741651
SL_58;Slåttersill;2129.40000000001;1.01383673289938
SL_66;Slåttersill;2129.40000000001;0.947058219238534
SL_65;Slåttersill;2129.40000000001;0.758552385109229
SL_62;Slåttersill;2129.40000000001;0.99191648572131
SH_21;Spring-spawning;2129.40000000001;1.28068163045401
SH32;Spring-spawning;2132.12500000001;1.43512061383777
SH_33;Spring-spawning;2132.12500000001;2.58001863114417
UP_11_8;Autumn-spawning;2132.12500000001;1.72202652427916
SL-51;Slåttersill;2135.54876810986;1.15162731290132
SL_53;Slåttersill;2135.54876810986;1.05768753124485
SL_45;Slåttersill;2135.54876810986;1.044864880372
SL_54;Slåttersill;2135.54876810986;0.961584194150362
SH_29;Spring-spawning;2140.32000000001;1.07775165142558
SH_26;Spring-spawning;2140.32000000001;2.36067768657878
SH_25;Spring-spawning;2140.32000000001;2.03415024175133
SH_23;Spring-spawning;2140.32000000001;1.57963598810582
SH_22;Spring-spawning;2140.32000000001;1.91220350393582
SL57;Slåttersill;2140.32000000001;1.06902021891484
SL_63;Slåttersill;2140.32000000001;1.21683645682833
SL_58;Slåttersill;2140.32000000001;0.999555760514103
SL_66;Slåttersill;2140.32000000001;0.934103934102079
SL_65;Slåttersill;2140.32000000001;0.779597046177656
SL_62;Slåttersill;2140.32000000001;1.01728354532472
SH_21;Spring-spawning;2140.32000000001;1.29291117078865
SH32;Spring-spawning;2143.65000000001;1.40411340001591
SH_33;Spring-spawning;2143.65000000001;2.60981533686342
UP_11_8;Autumn-spawning;2143.65000000001;1.73607018062961
SH_29;Spring-spawning;2151.24000000001;1.1224115926083
SH_26;Spring-spawning;2151.24000000001;2.3315059254367
SH_25;Spring-spawning;2151.24000000001;2.04853071774026
